12.390873	688.18042	312
17.390873	693.18042	312
12.390873	688.18042	262
17.390873	693.18042	262
22.390873	688.18042	312
22.390873	688.18042	262
17.390873	683.18042	312
17.390873	683.18042	262
13.855339	691.715954	312
13.855339	691.715954	262
12.390873	688.18042	267
12.390873	688.18042	272
12.390873	688.18042	277
12.390873	688.18042	282
12.390873	688.18042	287
12.390873	688.18042	292
12.390873	688.18042	297
12.390873	688.18042	302
12.390873	688.18042	307
17.390873	693.18042	307
17.390873	693.18042	302
17.390873	693.18042	297
17.390873	693.18042	292
17.390873	693.18042	287
17.390873	693.18042	282
17.390873	693.18042	277
17.390873	693.18042	272
17.390873	693.18042	267
20.926407	691.715954	312
22.390873	688.18042	307
22.390873	688.18042	302
22.390873	688.18042	297
22.390873	688.18042	292
22.390873	688.18042	287
22.390873	688.18042	282
22.390873	688.18042	277
22.390873	688.18042	272
22.390873	688.18042	267
20.926407	691.715954	262
13.855339	684.644886	312
17.390873	683.18042	267
17.390873	683.18042	272
17.390873	683.18042	277
17.390873	683.18042	282
17.390873	683.18042	287
17.390873	683.18042	292
17.390873	683.18042	297
17.390873	683.18042	302
17.390873	683.18042	307
13.855339	684.644886	262
20.926407	684.644886	262
20.926407	684.644886	312
13.855339	691.715954	267
13.855339	691.715954	272
13.855339	691.715954	277
13.855339	691.715954	282
13.855339	691.715954	287
13.855339	691.715954	307
13.855339	691.715954	302
13.855339	691.715954	297
13.855339	691.715954	292
20.926407	691.715954	307
20.926407	691.715954	302
20.926407	691.715954	297
20.926407	691.715954	292
20.926407	691.715954	287
20.926407	691.715954	267
20.926407	691.715954	272
20.926407	691.715954	277
20.926407	691.715954	282
13.855339	684.644886	307
13.855339	684.644886	302
13.855339	684.644886	297
13.855339	684.644886	292
13.855339	684.644886	287
13.855339	684.644886	267
13.855339	684.644886	272
13.855339	684.644886	277
13.855339	684.644886	282
20.926407	684.644886	267
20.926407	684.644886	272
20.926407	684.644886	277
20.926407	684.644886	282
20.926407	684.644886	287
20.926407	684.644886	307
20.926407	684.644886	302
20.926407	684.644886	297
20.926407	684.644886	292
