97.390873	763.18042	312
102.390873	768.18042	312
92.390873	768.18042	312
97.390873	773.18042	312
97.390873	763.18042	112
102.390873	768.18042	112
92.390873	768.18042	112
97.390873	773.18042	112
100.926407	764.644886	312
93.855339	764.644886	312
100.926407	771.715954	312
97.390873	763.18042	299.5
97.390873	763.18042	287
97.390873	763.18042	274.5
97.390873	763.18042	262
97.390873	763.18042	249.5
97.390873	763.18042	237
97.390873	763.18042	224.5
97.390873	763.18042	212
97.390873	763.18042	199.5
97.390873	763.18042	187
97.390873	763.18042	174.5
97.390873	763.18042	162
97.390873	763.18042	149.5
97.390873	763.18042	137
97.390873	763.18042	124.5
102.390873	768.18042	124.5
102.390873	768.18042	137
102.390873	768.18042	149.5
102.390873	768.18042	162
102.390873	768.18042	174.5
102.390873	768.18042	187
102.390873	768.18042	199.5
102.390873	768.18042	212
102.390873	768.18042	224.5
102.390873	768.18042	237
102.390873	768.18042	249.5
102.390873	768.18042	262
102.390873	768.18042	274.5
102.390873	768.18042	287
102.390873	768.18042	299.5
100.926407	764.644886	112
92.390873	768.18042	299.5
92.390873	768.18042	287
92.390873	768.18042	274.5
92.390873	768.18042	262
92.390873	768.18042	249.5
92.390873	768.18042	237
92.390873	768.18042	224.5
92.390873	768.18042	212
92.390873	768.18042	199.5
92.390873	768.18042	187
92.390873	768.18042	174.5
92.390873	768.18042	162
92.390873	768.18042	149.5
92.390873	768.18042	137
92.390873	768.18042	124.5
93.855339	764.644886	112
97.390873	773.18042	299.5
97.390873	773.18042	287
97.390873	773.18042	274.5
97.390873	773.18042	262
97.390873	773.18042	249.5
97.390873	773.18042	237
97.390873	773.18042	224.5
97.390873	773.18042	212
97.390873	773.18042	199.5
97.390873	773.18042	187
97.390873	773.18042	174.5
97.390873	773.18042	162
97.390873	773.18042	149.5
97.390873	773.18042	137
97.390873	773.18042	124.5
100.926407	771.715954	112
93.855339	771.715954	312
93.855339	771.715954	112
100.926407	764.644886	299.5
100.926407	764.644886	287
100.926407	764.644886	274.5
100.926407	764.644886	262
100.926407	764.644886	249.5
100.926407	764.644886	237
100.926407	764.644886	224.5
100.926407	764.644886	212
100.926407	764.644886	124.5
100.926407	764.644886	137
100.926407	764.644886	149.5
100.926407	764.644886	162
100.926407	764.644886	174.5
100.926407	764.644886	187
100.926407	764.644886	199.5
93.855339	764.644886	299.5
93.855339	764.644886	287
93.855339	764.644886	274.5
93.855339	764.644886	262
93.855339	764.644886	249.5
93.855339	764.644886	237
93.855339	764.644886	224.5
93.855339	764.644886	212
93.855339	764.644886	124.5
93.855339	764.644886	137
93.855339	764.644886	149.5
93.855339	764.644886	162
93.855339	764.644886	174.5
93.855339	764.644886	187
93.855339	764.644886	199.5
100.926407	771.715954	299.5
100.926407	771.715954	287
100.926407	771.715954	274.5
100.926407	771.715954	262
100.926407	771.715954	249.5
100.926407	771.715954	237
100.926407	771.715954	224.5
100.926407	771.715954	212
100.926407	771.715954	199.5
100.926407	771.715954	187
100.926407	771.715954	174.5
100.926407	771.715954	162
100.926407	771.715954	149.5
100.926407	771.715954	137
100.926407	771.715954	124.5
93.855339	771.715954	124.5
93.855339	771.715954	137
93.855339	771.715954	149.5
93.855339	771.715954	162
93.855339	771.715954	174.5
93.855339	771.715954	187
93.855339	771.715954	199.5
93.855339	771.715954	212
93.855339	771.715954	299.5
93.855339	771.715954	287
93.855339	771.715954	274.5
93.855339	771.715954	262
93.855339	771.715954	249.5
93.855339	771.715954	237
93.855339	771.715954	224.5
