-17.609127	718.18042	312
-12.609127	713.18042	312
-17.609127	718.18042	212
-12.609127	713.18042	212
-7.609127	718.18042	212
-7.609127	718.18042	312
-12.609127	723.18042	212
-12.609127	723.18042	312
-16.144661	714.644886	312
-17.609127	718.18042	302
-17.609127	718.18042	292
-17.609127	718.18042	282
-17.609127	718.18042	272
-17.609127	718.18042	262
-17.609127	718.18042	252
-17.609127	718.18042	242
-17.609127	718.18042	232
-17.609127	718.18042	222
-12.609127	713.18042	222
-12.609127	713.18042	232
-12.609127	713.18042	242
-12.609127	713.18042	252
-12.609127	713.18042	262
-12.609127	713.18042	272
-12.609127	713.18042	282
-12.609127	713.18042	292
-12.609127	713.18042	302
-16.144661	714.644886	212
-9.073593	714.644886	212
-7.609127	718.18042	222
-7.609127	718.18042	232
-7.609127	718.18042	242
-7.609127	718.18042	252
-7.609127	718.18042	262
-7.609127	718.18042	272
-7.609127	718.18042	282
-7.609127	718.18042	292
-7.609127	718.18042	302
-9.073593	714.644886	312
-16.144661	721.715954	212
-12.609127	723.18042	302
-12.609127	723.18042	292
-12.609127	723.18042	282
-12.609127	723.18042	272
-12.609127	723.18042	262
-12.609127	723.18042	252
-12.609127	723.18042	242
-12.609127	723.18042	232
-12.609127	723.18042	222
-16.144661	721.715954	312
-9.073593	721.715954	312
-9.073593	721.715954	212
-16.144661	714.644886	302
-16.144661	714.644886	292
-16.144661	714.644886	282
-16.144661	714.644886	272
-16.144661	714.644886	262
-16.144661	714.644886	222
-16.144661	714.644886	232
-16.144661	714.644886	242
-16.144661	714.644886	252
-9.073593	714.644886	222
-9.073593	714.644886	232
-9.073593	714.644886	242
-9.073593	714.644886	252
-9.073593	714.644886	262
-9.073593	714.644886	302
-9.073593	714.644886	292
-9.073593	714.644886	282
-9.073593	714.644886	272
-16.144661	721.715954	222
-16.144661	721.715954	232
-16.144661	721.715954	242
-16.144661	721.715954	252
-16.144661	721.715954	262
-16.144661	721.715954	302
-16.144661	721.715954	292
-16.144661	721.715954	282
-16.144661	721.715954	272
-9.073593	721.715954	302
-9.073593	721.715954	292
-9.073593	721.715954	282
-9.073593	721.715954	272
-9.073593	721.715954	262
-9.073593	721.715954	222
-9.073593	721.715954	232
-9.073593	721.715954	242
-9.073593	721.715954	252
