17.390873	683.18042	312
22.390873	688.18042	312
17.390873	683.18042	212
22.390873	688.18042	212
17.390873	693.18042	212
17.390873	693.18042	312
12.390873	688.18042	212
12.390873	688.18042	312
20.926407	684.644886	312
17.390873	683.18042	302
17.390873	683.18042	292
17.390873	683.18042	282
17.390873	683.18042	272
17.390873	683.18042	262
17.390873	683.18042	252
17.390873	683.18042	242
17.390873	683.18042	232
17.390873	683.18042	222
22.390873	688.18042	222
22.390873	688.18042	232
22.390873	688.18042	242
22.390873	688.18042	252
22.390873	688.18042	262
22.390873	688.18042	272
22.390873	688.18042	282
22.390873	688.18042	292
22.390873	688.18042	302
20.926407	684.644886	212
20.926407	691.715954	212
17.390873	693.18042	222
17.390873	693.18042	232
17.390873	693.18042	242
17.390873	693.18042	252
17.390873	693.18042	262
17.390873	693.18042	272
17.390873	693.18042	282
17.390873	693.18042	292
17.390873	693.18042	302
20.926407	691.715954	312
13.855339	684.644886	212
12.390873	688.18042	302
12.390873	688.18042	292
12.390873	688.18042	282
12.390873	688.18042	272
12.390873	688.18042	262
12.390873	688.18042	252
12.390873	688.18042	242
12.390873	688.18042	232
12.390873	688.18042	222
13.855339	684.644886	312
13.855339	691.715954	312
13.855339	691.715954	212
20.926407	684.644886	302
20.926407	684.644886	292
20.926407	684.644886	282
20.926407	684.644886	272
20.926407	684.644886	262
20.926407	684.644886	222
20.926407	684.644886	232
20.926407	684.644886	242
20.926407	684.644886	252
20.926407	691.715954	222
20.926407	691.715954	232
20.926407	691.715954	242
20.926407	691.715954	252
20.926407	691.715954	262
20.926407	691.715954	302
20.926407	691.715954	292
20.926407	691.715954	282
20.926407	691.715954	272
13.855339	684.644886	222
13.855339	684.644886	232
13.855339	684.644886	242
13.855339	684.644886	252
13.855339	684.644886	262
13.855339	684.644886	302
13.855339	684.644886	292
13.855339	684.644886	282
13.855339	684.644886	272
13.855339	691.715954	302
13.855339	691.715954	292
13.855339	691.715954	282
13.855339	691.715954	272
13.855339	691.715954	262
13.855339	691.715954	222
13.855339	691.715954	232
13.855339	691.715954	242
13.855339	691.715954	252
